user_id,register_time,recently_logged,number_of_classes_join,number_of_classes_out,learn_time,school
用户23901,2020/2/12 21:15,2020/3/2 17:26,1,0,50.88,长江职业学院
用户23902,2020/2/12 21:15,2020/4/6 19:16,1,0,446.82,长江职业学院
用户23903,2020/2/12 21:15,2020/5/28 1:03,1,0,555.42,长江职业学院
用户23904,2020/2/12 21:15,2020/3/16 14:25,1,0,379.93,长江职业学院
用户23905,2020/2/12 21:15,2020/5/18 13:44,1,0,688.77,长江职业学院
用户23897,2020/2/12 21:14,2020/5/11 9:39,1,0,180.18,长江职业学院
用户23898,2020/2/12 21:14,2020/5/8 12:23,1,0,"4,344.50",长江职业学院
用户23899,2020/2/12 21:14,2020/4/7 18:27,1,0,202.67,长江职业学院
用户23900,2020/2/12 21:14,2020/5/28 2:01,1,0,249.58,长江职业学院
用户23893,2020/2/12 21:14,2020/3/23 13:34,1,0,47.18,长江职业学院
用户23894,2020/2/12 21:14,2020/5/28 20:10,1,0,"1,010.07",长江职业学院
用户23895,2020/2/12 21:14,2020/5/13 17:06,1,0,588.07,长江职业学院
用户23896,2020/2/12 21:14,2020/5/12 21:13,1,0,184.98,长江职业学院
用户23891,2020/2/12 21:14,2020/6/4 19:26,1,0,"2,342.62",长江职业学院
用户23892,2020/2/12 21:14,2020/5/24 18:04,1,0,827.27,长江职业学院
用户23886,2020/2/12 21:14,2020/4/16 19:27,1,0,"1,076.55",长江职业学院
用户23887,2020/2/12 21:14,2020/2/16 12:58,1,0,59.45,长江职业学院
用户23888,2020/2/12 21:14,2020/5/11 13:30,1,0,10.3,长江职业学院
用户23889,2020/2/12 21:14,2020/2/12 21:35,1,0,262.6,长江职业学院
用户23890,2020/2/12 21:14,2020/5/11 20:17,1,0,468.58,长江职业学院
用户23885,2020/2/12 21:14,2020/4/20 17:05,1,0,240.92,长江职业学院
用户23884,2020/2/12 21:14,2020/5/11 7:44,1,0,225.4,长江职业学院
用户23880,2020/2/12 21:14,2020/5/9 16:14,1,0,357.42,长江职业学院
用户23881,2020/2/12 21:14,2020/5/29 16:17,1,0,627.53,长江职业学院
用户23882,2020/2/12 21:14,2020/4/6 17:16,1,0,581.25,长江职业学院
用户23883,2020/2/12 21:14,2020/2/15 19:47,1,0,212.6,长江职业学院
用户23877,2020/2/12 21:14,2020/6/10 10:04,1,0,"2,143.17",长江职业学院
用户23878,2020/2/12 21:14,2020/6/1 1:31,1,0,331.02,长江职业学院
用户23879,2020/2/12 21:14,2020/2/16 13:07,1,0,156.32,长江职业学院
用户23876,2020/2/12 21:07,2020/3/31 19:06,1,0,22.8,三门峡职业技术学院
用户23875,2020/2/12 21:07,2020/4/16 10:07,1,0,"2,229.40",三门峡职业技术学院
用户23870,2020/2/12 21:07,2020/2/13 13:08,1,0,233.38,三门峡职业技术学院
用户23871,2020/2/12 21:07,2020/4/5 0:13,1,0,"1,776.67",三门峡职业技术学院
用户23872,2020/2/12 21:07,2020/3/31 21:05,1,0,"1,859.52",三门峡职业技术学院
用户23873,2020/2/12 21:07,2020/5/8 11:52,1,0,974.22,三门峡职业技术学院
用户23874,2020/2/12 21:07,2020/2/13 13:47,1,0,73.43,三门峡职业技术学院
用户23868,2020/2/12 21:07,2020/4/8 20:21,1,0,30.18,三门峡职业技术学院
用户23869,2020/2/12 21:07,2020/5/7 21:21,1,0,"2,560.38",三门峡职业技术学院
用户23864,2020/2/12 21:07,2020/5/16 9:27,2,0,380.22,三门峡职业技术学院
用户23865,2020/2/12 21:07,2020/3/22 17:40,1,0,172.07,三门峡职业技术学院
用户23866,2020/2/12 21:07,2020/3/31 23:44,1,0,"1,034.83",三门峡职业技术学院
用户23867,2020/2/12 21:07,2020/3/24 14:05,3,1,"1,338.48",三门峡职业技术学院
用户23860,2020/2/12 21:07,2020/2/13 12:24,1,0,261.75,三门峡职业技术学院
用户23861,2020/2/12 21:07,2020/5/3 17:00,1,0,"1,655.92",三门峡职业技术学院
用户23862,2020/2/12 21:07,2020/3/31 14:47,1,0,"5,902.23",三门峡职业技术学院
用户23863,2020/2/12 21:07,2020/3/31 14:18,1,0,552.65,三门峡职业技术学院
用户23858,2020/2/12 21:07,2020/3/31 20:25,1,0,630.32,三门峡职业技术学院
用户23859,2020/2/12 21:07,2020/3/31 20:05,1,0,38.67,三门峡职业技术学院
用户23853,2020/2/12 21:07,2020/3/31 14:49,1,0,"1,657.63",三门峡职业技术学院
用户23854,2020/2/12 21:07,2020/5/8 11:53,1,0,755.98,三门峡职业技术学院
用户23855,2020/2/12 21:07,2020/4/1 19:15,1,0,434.03,三门峡职业技术学院
用户23856,2020/2/12 21:07,2020/4/8 20:23,1,0,"1,878.82",三门峡职业技术学院
用户23857,2020/2/12 21:07,--,1,0,0,三门峡职业技术学院
用户23852,2020/2/12 21:07,2020/3/31 14:20,1,0,737.35,三门峡职业技术学院
用户23848,2020/2/12 21:07,2020/3/23 16:37,1,0,288.02,三门峡职业技术学院
用户23849,2020/2/12 21:07,2020/3/29 14:20,1,0,"1,032.23",三门峡职业技术学院
用户23850,2020/2/12 21:07,2020/4/13 10:30,1,0,383.3,三门峡职业技术学院
用户23851,2020/2/12 21:07,2020/4/17 5:17,1,0,5.7,三门峡职业技术学院
用户23844,2020/2/12 21:07,2020/4/15 16:46,1,0,"1,271.47",三门峡职业技术学院
用户23845,2020/2/12 21:07,2020/3/31 19:21,2,0,"1,034.60",三门峡职业技术学院
用户23846,2020/2/12 21:07,2020/2/13 12:41,1,0,235.77,三门峡职业技术学院
用户23847,2020/2/12 21:07,2020/4/30 14:38,1,0,938.5,三门峡职业技术学院
用户23842,2020/2/12 21:07,2020/2/17 14:24,1,0,241.23,三门峡职业技术学院
用户23843,2020/2/12 21:07,2020/3/24 14:38,1,0,709.33,三门峡职业技术学院
用户23837,2020/2/12 21:07,2020/3/31 16:31,1,0,701.18,三门峡职业技术学院
用户23838,2020/2/12 21:07,2020/4/9 8:20,1,0,828.38,三门峡职业技术学院
用户23839,2020/2/12 21:07,2020/3/31 19:01,1,0,914,三门峡职业技术学院
用户23840,2020/2/12 21:07,2020/4/17 8:42,1,0,534.35,三门峡职业技术学院
用户23841,2020/2/12 21:07,2020/4/8 17:40,1,0,"1,117.45",三门峡职业技术学院
用户23836,2020/2/12 21:07,2020/3/31 15:42,1,0,824.3,三门峡职业技术学院
用户23832,2020/2/12 21:07,--,1,0,0,三门峡职业技术学院
用户23833,2020/2/12 21:07,2020/2/18 9:52,1,0,767.85,三门峡职业技术学院
用户23834,2020/2/12 21:07,2020/4/8 22:31,1,0,808.77,三门峡职业技术学院
用户23835,2020/2/12 21:07,2020/3/31 14:33,1,0,413.42,三门峡职业技术学院
用户23828,2020/2/12 21:07,2020/4/20 17:10,1,0,"1,064.62",三门峡职业技术学院
用户23829,2020/2/12 21:07,2020/6/16 17:45,1,0,975.87,三门峡职业技术学院
用户23830,2020/2/12 21:07,2020/3/25 12:04,1,0,567.13,三门峡职业技术学院
用户23831,2020/2/12 21:07,2020/3/24 15:56,1,0,931.45,三门峡职业技术学院
用户23827,2020/2/12 21:07,2020/4/29 10:32,1,0,416.65,三门峡职业技术学院
用户23822,2020/2/12 21:07,2020/5/10 22:08,1,0,673.12,三门峡职业技术学院
用户23823,2020/2/12 21:07,2020/3/31 16:48,1,0,695.08,三门峡职业技术学院
用户23824,2020/2/12 21:07,2020/3/31 14:22,1,0,777.1,三门峡职业技术学院
用户23825,2020/2/12 21:07,2020/3/31 14:23,1,0,"2,435.53",三门峡职业技术学院
用户23826,2020/2/12 21:07,2020/3/27 17:33,1,0,376.72,三门峡职业技术学院
用户23820,2020/2/12 21:07,2020/3/24 14:31,1,0,778.37,三门峡职业技术学院
用户23821,2020/2/12 21:07,2020/3/31 15:56,1,0,"1,361.72",三门峡职业技术学院
用户23816,2020/2/12 21:06,2020/3/31 14:21,1,0,379.82,三门峡职业技术学院
用户23817,2020/2/12 21:06,2020/3/31 15:59,1,0,558.55,三门峡职业技术学院
用户23818,2020/2/12 21:06,--,1,0,0,三门峡职业技术学院
用户23819,2020/2/12 21:06,2020/2/17 10:16,1,0,28.35,三门峡职业技术学院
用户23812,2020/2/12 21:06,2020/3/31 21:01,1,0,12.33,三门峡职业技术学院
用户23813,2020/2/12 21:06,2020/4/17 11:27,1,0,546.97,三门峡职业技术学院
用户23814,2020/2/12 21:06,2020/3/31 16:40,1,0,657.92,三门峡职业技术学院
用户23815,2020/2/12 21:06,2020/4/16 11:02,1,0,821.52,三门峡职业技术学院
用户23810,2020/2/12 21:06,2020/5/4 23:06,1,0,"2,702.88",三门峡职业技术学院
用户23811,2020/2/12 21:06,2020/3/31 15:59,1,0,872.85,三门峡职业技术学院
用户23808,2020/2/12 21:06,2020/4/8 20:27,1,0,"1,304.37",三门峡职业技术学院
用户23809,2020/2/12 21:06,2020/4/8 20:26,1,0,283.9,三门峡职业技术学院
用户23806,2020/2/12 21:06,2020/3/20 13:32,1,0,229.25,三门峡职业技术学院
用户23807,2020/2/12 21:06,2020/4/15 18:20,1,0,"1,668.35",三门峡职业技术学院
用户23804,2020/2/12 21:06,2020/4/15 7:21,1,0,"1,582.22",三门峡职业技术学院
用户23805,2020/2/12 21:06,2020/3/31 15:46,1,0,100.17,三门峡职业技术学院
用户23800,2020/2/12 21:06,2020/5/8 9:04,1,0,"1,087.88",三门峡职业技术学院
用户23801,2020/2/12 21:06,2020/3/31 16:59,1,0,319.13,三门峡职业技术学院
用户23802,2020/2/12 21:06,2020/3/29 20:13,1,0,221.38,三门峡职业技术学院
用户23803,2020/2/12 21:06,2020/2/17 10:13,1,0,772.38,三门峡职业技术学院
用户23796,2020/2/12 21:06,--,1,0,0,三门峡职业技术学院
用户23797,2020/2/12 21:06,2020/6/14 12:49,1,0,207.65,三门峡职业技术学院
用户23798,2020/2/12 21:06,2020/3/19 9:06,1,0,566.15,三门峡职业技术学院
用户23799,2020/2/12 21:06,2020/3/31 15:57,1,0,972.27,三门峡职业技术学院
用户23791,2020/2/12 20:54,2020/3/22 18:07,1,0,507.98,湖北经济学院
用户23792,2020/2/12 20:54,--,1,0,0,湖北经济学院
用户23793,2020/2/12 20:54,2020/6/2 11:05,1,0,"4,284.82",湖北经济学院
用户23789,2020/2/12 20:54,2020/3/29 17:43,1,0,521.52,湖北经济学院
用户23790,2020/2/12 20:54,2020/3/9 12:49,1,0,44.68,湖北经济学院
用户23788,2020/2/12 20:48,--,1,0,0,湖北经济学院
用户23784,2020/2/12 20:48,2020/2/17 0:07,1,0,72.15,湖北经济学院
用户23785,2020/2/12 20:48,2020/2/16 23:37,1,0,1.45,湖北经济学院
用户23786,2020/2/12 20:48,2020/5/2 18:30,2,0,"1,049.10",湖北经济学院
用户23787,2020/2/12 20:48,--,1,0,0,湖北经济学院
用户23781,2020/2/12 20:48,2020/4/11 13:13,1,0,"1,647.88",湖北经济学院
用户23782,2020/2/12 20:48,2020/3/8 21:33,1,0,66.85,湖北经济学院
用户23783,2020/2/12 20:48,--,1,0,0,湖北经济学院
用户23777,2020/2/12 20:48,2020/3/26 11:04,1,0,940.38,湖北经济学院
用户23778,2020/2/12 20:48,2020/5/20 16:01,3,0,"2,168.72",湖北经济学院
用户23779,2020/2/12 20:48,2020/3/16 17:38,1,0,"1,009.78",湖北经济学院
用户23780,2020/2/12 20:48,2020/2/17 12:27,1,0,0,湖北经济学院
用户23776,2020/2/12 20:48,2020/3/30 8:59,1,0,"1,229.47",湖北经济学院
用户23774,2020/2/12 20:48,2020/3/25 13:18,1,0,"1,762.70",湖北经济学院
用户23775,2020/2/12 20:48,2020/2/18 7:25,1,0,135.37,湖北经济学院
用户23769,2020/2/12 20:48,2020/4/21 15:23,1,0,"1,209.67",湖北经济学院
用户23770,2020/2/12 20:48,2020/4/22 17:07,1,0,"1,790.28",湖北经济学院
用户23771,2020/2/12 20:48,--,1,0,0,湖北经济学院
用户23772,2020/2/12 20:48,2020/3/22 18:31,1,0,257.35,湖北经济学院
用户23773,2020/2/12 20:48,2020/3/30 9:33,1,0,265.5,湖北经济学院
用户23768,2020/2/12 20:48,2020/2/17 21:32,1,0,475.97,湖北经济学院
用户23767,2020/2/12 20:48,2020/3/29 18:01,1,0,252.9,湖北经济学院
用户23763,2020/2/12 20:48,--,1,0,0,湖北经济学院
用户23764,2020/2/12 20:48,2020/4/5 9:54,1,0,"1,081.48",湖北经济学院
用户23765,2020/2/12 20:48,2020/3/26 11:14,1,0,2.35,湖北经济学院
用户23766,2020/2/12 20:48,2020/2/18 21:06,1,0,278.78,湖北经济学院
用户23760,2020/2/12 20:48,2020/3/24 10:45,1,0,65.45,湖北经济学院
用户23761,2020/2/12 20:48,2020/4/5 11:08,1,0,"1,122.17",湖北经济学院
用户23762,2020/2/12 20:48,2020/3/28 11:43,1,0,282.88,湖北经济学院
用户23756,2020/2/12 20:48,2020/3/23 14:00,1,0,264.85,湖北经济学院
用户23757,2020/2/12 20:48,2020/4/30 11:06,1,0,639.03,湖北经济学院
用户23758,2020/2/12 20:48,--,1,0,0,湖北经济学院
用户23759,2020/2/12 20:48,2020/3/25 17:51,1,0,614.78,湖北经济学院
用户23752,2020/2/12 20:48,2020/3/27 19:15,1,0,568.57,湖北经济学院
用户23753,2020/2/12 20:48,2020/3/23 19:24,1,0,"2,058.32",湖北经济学院
用户23754,2020/2/12 20:48,2020/2/17 10:09,1,0,4.5,湖北经济学院
用户23755,2020/2/12 20:48,2020/4/1 9:31,1,0,985.2,湖北经济学院
用户23749,2020/2/12 20:48,--,1,0,0,湖北经济学院
用户23750,2020/2/12 20:48,2020/2/17 7:44,1,0,338.72,湖北经济学院
用户23751,2020/2/12 20:48,2020/3/24 17:51,1,0,"1,576.28",湖北经济学院
用户23745,2020/2/12 20:48,2020/3/23 15:32,1,0,"1,860.25",湖北经济学院
用户23746,2020/2/12 20:48,2020/2/16 23:01,1,0,367.57,湖北经济学院
用户23747,2020/2/12 20:48,--,1,0,0,湖北经济学院
用户23748,2020/2/12 20:48,2020/5/26 8:45,1,0,683.32,湖北经济学院
用户23744,2020/2/12 20:48,--,1,0,0,湖北经济学院
用户23742,2020/2/12 20:48,2020/3/22 19:07,1,0,814.43,湖北经济学院
用户23743,2020/2/12 20:48,2020/2/16 22:22,1,0,32.35,湖北经济学院
用户23737,2020/2/12 20:48,2020/2/17 8:57,1,0,154.43,湖北经济学院
用户23738,2020/2/12 20:48,--,1,0,0,湖北经济学院
用户23739,2020/2/12 20:48,2020/3/29 22:36,1,0,843.45,湖北经济学院
用户23740,2020/2/12 20:48,2020/3/27 15:35,1,0,937.15,湖北经济学院
用户23741,2020/2/12 20:48,2020/3/2 19:14,1,0,239.63,湖北经济学院
用户23736,2020/2/12 20:48,2020/4/1 0:28,1,0,91.6,湖北经济学院
用户23731,2020/2/12 20:48,--,1,0,0,湖北经济学院
用户23732,2020/2/12 20:48,2020/3/31 10:28,1,0,"4,048.13",湖北经济学院
用户23733,2020/2/12 20:48,2020/3/29 17:57,1,0,791.28,湖北经济学院
用户23734,2020/2/12 20:48,--,1,0,0,湖北经济学院
用户23735,2020/2/12 20:48,2020/2/17 12:23,1,0,0,湖北经济学院
用户23728,2020/2/12 20:48,2020/2/17 15:39,1,0,210.18,湖北经济学院
用户23729,2020/2/12 20:48,--,1,0,0,湖北经济学院
用户23730,2020/2/12 20:48,2020/3/28 15:00,1,0,773.02,湖北经济学院
用户23724,2020/2/12 20:48,--,1,0,0,湖北经济学院
用户23725,2020/2/12 20:48,2020/4/1 19:14,1,0,"1,060.82",湖北经济学院
用户23726,2020/2/12 20:48,2020/3/29 14:48,1,0,"1,358.35",湖北经济学院
用户23727,2020/2/12 20:48,--,1,0,0,湖北经济学院
用户23720,2020/2/12 20:48,2020/6/17 10:19,1,0,773.37,湖北经济学院
用户23721,2020/2/12 20:48,2020/3/20 13:03,1,0,"1,172.95",湖北经济学院
用户23722,2020/2/12 20:48,2020/4/13 19:38,2,0,444.18,湖北经济学院
用户23723,2020/2/12 20:48,2020/3/29 15:28,1,0,"1,041.73",湖北经济学院
用户23718,2020/2/12 20:48,--,1,0,0,湖北经济学院
用户23719,2020/2/12 20:48,2020/2/26 11:50,1,0,278.62,湖北经济学院
用户23713,2020/2/12 20:48,2020/2/17 13:12,1,0,13.93,湖北经济学院
用户23714,2020/2/12 20:48,2020/3/9 10:53,1,0,"1,205.57",湖北经济学院
用户23715,2020/2/12 20:48,2020/3/26 9:28,1,0,732.05,湖北经济学院
用户23716,2020/2/12 20:48,2020/3/29 14:53,1,0,"1,345.13",湖北经济学院
用户23717,2020/2/12 20:48,2020/4/24 18:06,2,1,"2,464.37",湖北经济学院
用户23709,2020/2/12 20:48,2020/4/22 17:42,1,0,950.37,湖北经济学院
用户23710,2020/2/12 20:48,2020/4/20 11:36,1,0,932.57,湖北经济学院
用户23711,2020/2/12 20:48,2020/4/11 13:49,1,0,513.27,湖北经济学院
用户23712,2020/2/12 20:48,2020/3/29 21:20,1,0,274.27,湖北经济学院
用户23705,2020/2/12 20:48,2020/6/5 20:58,2,0,"3,762.55",湖北经济学院
用户23706,2020/2/12 20:48,2020/2/19 13:20,1,0,323.87,湖北经济学院
用户23707,2020/2/12 20:48,--,1,0,0,湖北经济学院
用户23708,2020/2/12 20:48,2020/3/29 16:51,1,0,696.55,湖北经济学院
用户23701,2020/2/12 20:47,2020/5/25 16:24,2,0,"1,972.57",湖北经济学院
用户23702,2020/2/12 20:47,--,1,0,0,湖北经济学院
用户23703,2020/2/12 20:47,2020/3/27 10:39,1,0,"2,605.28",湖北经济学院
用户23704,2020/2/12 20:47,2020/3/27 12:38,1,0,640.95,湖北经济学院
用户23697,2020/2/12 20:47,2020/5/8 9:45,1,0,"2,257.53",湖北经济学院
用户23698,2020/2/12 20:47,2020/4/16 11:51,1,0,544.88,湖北经济学院
用户23699,2020/2/12 20:47,2020/3/16 10:40,1,0,545.15,湖北经济学院
用户23700,2020/2/12 20:47,2020/4/6 19:29,1,0,"1,245.92",湖北经济学院
用户23693,2020/2/12 20:47,2020/5/28 7:13,2,0,"1,877.57",湖北经济学院
用户23694,2020/2/12 20:47,2020/3/22 19:07,1,0,783.73,湖北经济学院
用户23695,2020/2/12 20:47,2020/2/16 16:22,1,0,12.65,湖北经济学院
用户23696,2020/2/12 20:47,2020/3/29 16:09,1,0,44.8,湖北经济学院
用户23688,2020/2/12 20:47,2020/3/3 18:22,1,0,51.02,湖北经济学院
用户23689,2020/2/12 20:47,2020/3/2 20:21,1,0,832.18,湖北经济学院
用户23690,2020/2/12 20:47,2020/5/7 9:57,1,0,"5,759.73",湖北经济学院
用户23691,2020/2/12 20:47,--,1,0,0,湖北经济学院
用户23692,2020/2/12 20:47,2020/3/26 16:57,1,0,"1,042.85",湖北经济学院
用户23684,2020/2/12 20:47,2020/3/24 8:57,1,0,704.95,湖北经济学院
用户23685,2020/2/12 20:47,2020/3/23 18:58,1,0,482.87,湖北经济学院
用户23686,2020/2/12 20:47,2020/4/6 20:55,1,0,"1,898.97",湖北经济学院
用户23687,2020/2/12 20:47,2020/3/29 15:41,1,0,676.93,湖北经济学院
用户23680,2020/2/12 20:47,2020/3/28 18:02,1,0,943.35,湖北经济学院
用户23681,2020/2/12 20:47,2020/5/16 10:24,2,0,827.05,湖北经济学院
用户23682,2020/2/12 20:47,2020/5/23 16:38,1,0,627.3,湖北经济学院
用户23683,2020/2/12 20:47,2020/5/19 10:00,1,0,237.65,湖北经济学院
用户23676,2020/2/12 20:47,2020/5/18 18:34,2,0,49.87,湖北经济学院
用户23677,2020/2/12 20:47,2020/3/29 18:03,1,0,"1,856.00",湖北经济学院
用户23678,2020/2/12 20:47,2020/6/9 16:41,6,0,"6,930.63",湖北经济学院
用户23679,2020/2/12 20:47,2020/3/27 12:07,1,0,"1,020.45",湖北经济学院
用户23672,2020/2/12 20:47,--,1,0,0,湖北经济学院
用户23673,2020/2/12 20:47,--,1,0,0,湖北经济学院
用户23674,2020/2/12 20:47,--,1,0,0,湖北经济学院
用户23675,2020/2/12 20:47,2020/3/16 14:01,1,0,"1,079.97",湖北经济学院
用户23667,2020/2/12 20:47,2020/2/17 12:45,1,0,192.27,湖北经济学院
用户23668,2020/2/12 20:47,2020/6/1 21:33,3,0,"1,252.20",湖北经济学院
用户23669,2020/2/12 20:47,2020/2/17 12:25,1,0,1.87,湖北经济学院
用户23670,2020/2/12 20:47,2020/3/23 13:26,1,0,985.3,湖北经济学院
用户23671,2020/2/12 20:47,2020/4/23 13:01,1,0,650.7,湖北经济学院
用户23664,2020/2/12 20:47,2020/2/16 19:09,2,1,406.92,湖北经济学院
用户23665,2020/2/12 20:47,2020/6/12 16:08,2,0,"1,717.92",湖北经济学院
用户23666,2020/2/12 20:47,2020/3/24 12:47,1,0,699.97,湖北经济学院
用户23659,2020/2/12 20:47,2020/3/23 19:33,1,0,"1,855.62",湖北经济学院
用户23660,2020/2/12 20:47,2020/3/2 19:35,1,0,932.42,湖北经济学院
用户23661,2020/2/12 20:47,2020/3/31 12:41,1,0,"3,781.03",湖北经济学院
用户23662,2020/2/12 20:47,2020/6/18 8:52,4,0,"9,750.07",湖北经济学院
用户23663,2020/2/12 20:47,--,1,0,0,湖北经济学院
用户23656,2020/2/12 20:47,2020/5/14 0:24,1,0,"1,447.38",湖北经济学院
用户23657,2020/2/12 20:47,2020/5/2 17:00,3,0,"5,565.25",湖北经济学院
用户23658,2020/2/12 20:47,2020/4/27 15:31,1,0,"2,227.03",湖北经济学院
用户23651,2020/2/12 20:47,2020/3/23 15:44,1,0,479.43,湖北经济学院
用户23652,2020/2/12 20:47,2020/3/21 10:49,1,0,392.38,湖北经济学院
用户23653,2020/2/12 20:47,2020/3/16 14:56,1,0,282.23,湖北经济学院
用户23654,2020/2/12 20:47,2020/3/16 19:59,1,0,10.33,湖北经济学院
用户23655,2020/2/12 20:47,--,1,0,0,湖北经济学院
用户23647,2020/2/12 20:47,--,1,0,0,湖北经济学院
用户23648,2020/2/12 20:47,2020/3/5 9:30,1,0,694.5,湖北经济学院
用户23649,2020/2/12 20:47,2020/3/16 13:56,1,0,405.68,湖北经济学院
用户23650,2020/2/12 20:47,2020/4/4 17:18,1,0,"2,291.43",湖北经济学院
用户23643,2020/2/12 20:47,2020/3/28 15:42,1,0,"1,117.97",湖北经济学院
用户23644,2020/2/12 20:47,2020/2/16 19:54,1,0,0,湖北经济学院
用户23645,2020/2/12 20:47,2020/2/17 12:43,1,0,0,湖北经济学院
用户23646,2020/2/12 20:47,2020/3/2 20:15,1,0,59.23,湖北经济学院
用户23639,2020/2/12 20:47,2020/3/23 11:37,1,0,676.07,湖北经济学院
用户23640,2020/2/12 20:47,--,1,0,0,湖北经济学院
用户23641,2020/2/12 20:47,2020/5/6 14:22,1,0,610.82,湖北经济学院
用户23642,2020/2/12 20:47,2020/5/9 19:22,1,0,691.08,湖北经济学院
用户23634,2020/2/12 20:47,2020/2/17 12:22,1,0,90,湖北经济学院
用户23635,2020/2/12 20:47,2020/4/17 22:03,1,0,"1,368.00",湖北经济学院
用户23636,2020/2/12 20:47,--,1,0,0,湖北经济学院
用户23637,2020/2/12 20:47,--,1,0,0,湖北经济学院
用户23638,2020/2/12 20:47,2020/3/2 17:35,1,0,50.6,湖北经济学院
用户23631,2020/2/12 20:47,--,1,0,0,湖北经济学院
用户23632,2020/2/12 20:47,2020/3/27 17:59,1,0,"3,640.08",湖北经济学院
用户23633,2020/2/12 20:47,2020/3/24 17:14,1,0,"2,838.03",湖北经济学院
用户23626,2020/2/12 20:47,2020/2/16 19:54,1,0,46.67,湖北经济学院
用户23627,2020/2/12 20:47,--,1,0,0,湖北经济学院
用户23628,2020/2/12 20:47,--,1,0,0,湖北经济学院
用户23629,2020/2/12 20:47,2020/2/17 12:53,4,0,56.58,湖北经济学院
用户23630,2020/2/12 20:47,2020/3/30 19:35,1,0,60.5,湖北经济学院
用户23622,2020/2/12 20:47,2020/3/25 16:10,1,0,"1,212.42",湖北经济学院
用户23623,2020/2/12 20:47,2020/3/24 17:42,2,0,"1,480.20",湖北经济学院
用户23624,2020/2/12 20:47,2020/6/15 16:48,1,0,311.73,湖北经济学院
用户23625,2020/2/12 20:47,2020/2/17 7:56,1,0,105.48,湖北经济学院
用户23618,2020/2/12 20:47,2020/2/16 22:35,1,0,0.85,湖北经济学院
用户23619,2020/2/12 20:47,2020/3/23 23:19,1,0,345.73,湖北经济学院
用户23620,2020/2/12 20:47,2020/6/1 16:44,2,0,"6,837.37",湖北经济学院
用户23621,2020/2/12 20:47,2020/2/22 16:32,1,0,83.7,湖北经济学院
用户23615,2020/2/12 20:47,2020/3/29 15:33,1,0,"5,276.97",湖北经济学院
用户23616,2020/2/12 20:47,2020/5/13 8:55,1,0,597.9,湖北经济学院
用户23617,2020/2/12 20:47,2020/6/7 23:13,4,0,"10,821.65",湖北经济学院
用户23610,2020/2/12 20:47,2020/3/30 9:13,1,0,989.4,湖北经济学院
用户23611,2020/2/12 20:47,2020/2/16 18:31,1,1,9.48,湖北经济学院
用户23612,2020/2/12 20:47,2020/3/3 19:26,1,0,110.08,湖北经济学院
用户23613,2020/2/12 20:47,2020/2/17 13:25,1,0,300.18,湖北经济学院
用户23614,2020/2/12 20:47,2020/3/9 20:33,1,0,144.47,湖北经济学院
用户23606,2020/2/12 20:47,2020/5/26 12:11,1,0,466.85,湖北经济学院
用户23607,2020/2/12 20:47,2020/2/17 10:09,1,0,0,湖北经济学院
用户23608,2020/2/12 20:47,2020/2/16 16:10,1,0,6.28,湖北经济学院
用户23609,2020/2/12 20:47,2020/5/5 22:18,1,0,851.57,湖北经济学院
用户23602,2020/2/12 20:47,2020/6/8 12:37,1,0,566.33,湖北经济学院
用户23603,2020/2/12 20:47,--,1,0,0,湖北经济学院
用户23604,2020/2/12 20:47,2020/2/17 13:12,1,0,0,湖北经济学院
用户23605,2020/2/12 20:47,2020/4/20 15:19,1,0,52.57,湖北经济学院
用户23599,2020/2/12 20:47,--,1,0,0,湖北经济学院
用户23600,2020/2/12 20:47,2020/3/15 13:58,1,0,534.95,湖北经济学院
用户23601,2020/2/12 20:47,2020/6/13 13:26,3,0,"6,506.32",湖北经济学院
用户23594,2020/2/12 20:47,2020/3/26 9:21,1,0,619.67,湖北经济学院
用户23595,2020/2/12 20:47,2020/3/29 9:20,1,0,"1,402.07",湖北经济学院
用户23596,2020/2/12 20:47,2020/3/16 13:20,1,0,"1,161.12",湖北经济学院
用户23597,2020/2/12 20:47,2020/2/17 12:06,1,0,0,湖北经济学院
用户23591,2020/2/12 20:47,2020/3/26 20:29,1,0,"3,130.27",湖北经济学院
用户23592,2020/2/12 20:47,2020/3/24 18:16,1,0,"1,087.08",湖北经济学院
用户23593,2020/2/12 20:47,2020/3/26 9:34,1,0,396.35,湖北经济学院
用户23586,2020/2/12 20:47,2020/3/23 22:52,1,0,"1,621.82",湖北经济学院
用户23587,2020/2/12 20:47,2020/2/21 11:44,1,0,464.82,湖北经济学院
用户23588,2020/2/12 20:47,--,1,0,0,湖北经济学院
用户23589,2020/2/12 20:47,2020/2/16 22:00,1,0,719.18,湖北经济学院
用户23590,2020/2/12 20:47,2020/3/24 23:02,1,0,975.88,湖北经济学院
用户23582,2020/2/12 20:47,2020/3/29 23:15,1,0,"2,204.10",湖北经济学院
用户23583,2020/2/12 20:47,2020/3/31 9:45,1,0,"1,013.45",湖北经济学院
用户23584,2020/2/12 20:47,2020/3/24 12:34,1,0,949.13,湖北经济学院
用户23585,2020/2/12 20:47,2020/4/4 17:05,1,0,"3,215.80",湖北经济学院
用户23577,2020/2/12 20:47,2020/4/13 17:35,1,0,546.68,湖北经济学院
用户23578,2020/2/12 20:47,2020/4/23 16:45,1,0,366.25,湖北经济学院
